          %pt            TT            TS            SS            SS2j            Tot
       13.433            NaN            NaN    3.59369E-08    1.27910E-11            NaN
       13.632            NaN            NaN    3.32145E-08    1.10332E-11            NaN
       13.831            NaN            NaN    3.07213E-08    9.53225E-12            NaN
       14.030            NaN            NaN    2.84357E-08    8.24839E-12            NaN
       14.229            NaN            NaN    2.63382E-08    7.14822E-12            NaN
       14.428            NaN            NaN    2.44114E-08    6.20384E-12            NaN
       14.627            NaN            NaN    2.26397E-08    5.39184E-12            NaN
       14.826            NaN            NaN    2.10090E-08    4.69251E-12            NaN
       15.025            NaN            NaN    1.95066E-08    4.08927E-12            NaN
       15.224            NaN            NaN    1.81212E-08    3.56813E-12            NaN
       15.423            NaN            NaN    1.68426E-08    3.11722E-12            NaN
       15.622            NaN            NaN    1.56614E-08    2.72652E-12            NaN
       15.821            NaN            NaN    1.45693E-08    2.38752E-12            NaN
       16.020            NaN            NaN    1.35587E-08    2.09296E-12            NaN
       16.219            NaN            NaN    1.26227E-08    1.83669E-12            NaN
       16.418            NaN            NaN    1.17552E-08    1.61343E-12            NaN
       16.617            NaN            NaN    1.09506E-08    1.41869E-12            NaN
